,id_carrera,nombre_carrera,descripcion_carrera,estado_carrera,fecha_inicio_vigencia_carrera,modalidad,jornada
4458,17d1096c-6944-11ed-b07a-0242ac1c0002,"Tecnología en Redactor de carteles, pintor decorativos y grabador",Porro itaque dignissimos adipisci. Doloribus iure accusantium.,Activo,1962-11-04,En linea,Intensiva
4459,17d109e4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Operador de instalaciones de procesamiento de la madera,Esse officia error et. Voluptate esse nobis dignissimos aspernatur dignissimos dolorem. Doloribus neque nemo voluptatem ab sint.,Activo,1969-03-10,Distancia,Vespertina
4460,17d10a52-6944-11ed-b07a-0242ac1c0002,Tecnología en Ensamblador de equipos eléctricos,Enim earum quasi cumque aspernatur beatae. Velit quisquam nesciunt amet.,Inactivo,1946-06-20,Presencial,Matutina
4461,17d10ab6-6944-11ed-b07a-0242ac1c0002,Licenciatura en Supervisor de secretaría,Atque iusto ratione modi. Maiores veritatis eveniet necessitatibus magni. Aliquam excepturi iste excepturi.,Activo,1954-04-15,En linea,Vespertina
4462,17d10b24-6944-11ed-b07a-0242ac1c0002,"Ingeniería en Pescador, cazador, tramperos y recolector de subsistencia",Dolorum cum impedit dolorum debitis facere minima iure. Voluptatibus culpa rerum dolorum quisquam corrupti suscipit.,Inactivo,1948-01-18,Distancia,Matutina
4463,17d10b88-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en ingeniería de minas y metalurgia,Dolores non ullam. Ipsum harum repellat facilis animi autem. Dolor minima odio.,Inactivo,1962-08-19,Presencial,Matutina
4464,17d10c1e-6944-11ed-b07a-0242ac1c0002,Tecnología en Alfarero,Neque quis beatae corporis repellat deleniti. Molestiae cumque praesentium. Consectetur hic laborum facilis ab.,Inactivo,1954-11-13,Presencial,Matutina
4465,17d10c8c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Ingeniero químico,Dolor dolorem deleniti asperiores quae. Eaque suscipit minus ea.,Activo,1948-12-31,Presencial,Intensiva
4466,17d10cf0-6944-11ed-b07a-0242ac1c0002,Tecnología en Empleado de archivos,Nulla tempora et. Deleniti dolores dolore. Eveniet minima dolor laborum quia veniam dolorem.,Inactivo,1976-04-28,En linea,En linea
4467,17d10d86-6944-11ed-b07a-0242ac1c0002,Ingeniería en Director de publicidad y relaciones públicas,Nihil quam sint provident officia ipsa minima. Tempora corporis voluptatum optio.,Activo,1978-12-08,Presencial,Matutina
4468,17d10dea-6944-11ed-b07a-0242ac1c0002,Licenciatura en Agente de seguros,Suscipit nisi ea laboriosam inventore quis est. Aperiam doloribus quasi.,Inactivo,1959-04-14,Distancia,Intensiva
4469,17d10e58-6944-11ed-b07a-0242ac1c0002,Tecnología en Electrotécnico,Omnis delectus dolores sint quod. Minus debitis a molestias odio dolores. Odio assumenda deserunt deserunt aspernatur animi inventore.,Activo,1957-03-10,Distancia,En linea
4470,17d10ebc-6944-11ed-b07a-0242ac1c0002,Licenciatura en Especialista en formación del personal,Quasi inventore sed quia in vitae. Optio rerum quis ipsam maxime nesciunt.,Activo,1947-11-04,En linea,Intensiva
4471,17d10f2a-6944-11ed-b07a-0242ac1c0002,Tecnología en Afinador de instrumentos musicales,Delectus maxime tempore quidem velit. Occaecati impedit a voluptatibus voluptatum quisquam excepturi.,Activo,1945-05-03,En linea,En linea
4472,17d10f98-6944-11ed-b07a-0242ac1c0002,Ingeniería en Supervisor de industria manufacturera,Error incidunt odio illum sit. Impedit corrupti tenetur quod.,Activo,1977-11-05,Distancia,Intensiva
4473,17d10ffc-6944-11ed-b07a-0242ac1c0002,Tecnología en Soplador de vidrio,Iure magnam ratione officia harum numquam corporis cupiditate. Velit dicta ipsa ducimus nemo ipsum sed ducimus.,Inactivo,1948-09-19,Presencial,Intensiva
4474,17d1106a-6944-11ed-b07a-0242ac1c0002,Licenciatura en Agente de servicios de seguridad social,Corporis magnam debitis et accusamus rerum. Reiciendis alias sapiente aperiam magnam omnis.,Activo,1957-06-07,En linea,Vespertina
4475,17d11a38-6944-11ed-b07a-0242ac1c0002,Tecnología en Dinamitero,Atque maxime porro asperiores aliquam minima cum. Ducimus sunt officia amet reprehenderit. Nulla non beatae modi eos quaerat.,Inactivo,1971-11-07,En linea,En linea
4476,17d11aa6-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en ingeniería mecánica,Laborum sequi doloremque debitis fugit. Vitae dignissimos sed architecto.,Inactivo,1972-02-27,Distancia,En linea
4477,17d11b0a-6944-11ed-b07a-0242ac1c0002,Tecnología en Apicultor,Quos est illum iusto excepturi harum minima. Sequi error fuga. Fuga iste veniam rem harum.,Activo,1973-08-21,Distancia,Intensiva
4478,17d11b78-6944-11ed-b07a-0242ac1c0002,Licenciatura en Encuadernador,Optio itaque quos accusantium. Ad sed architecto debitis reiciendis porro. Odit eveniet ut nostrum eius recusandae voluptatem. Esse veniam rem saepe velit nobis sequi.,Inactivo,1962-11-21,Distancia,En linea
4479,17d11be6-6944-11ed-b07a-0242ac1c0002,Tecnología en Peón de minas y canteras,Occaecati ipsa cumque. In voluptatibus beatae distinctio ducimus. Adipisci sequi nesciunt perspiciatis magnam consectetur.,Inactivo,1976-07-05,Distancia,Intensiva
4480,17d11c4a-6944-11ed-b07a-0242ac1c0002,Tecnología en Recolector de basura y material reciclable,Dolorum ab at voluptatibus tenetur consequatur error. Dolor iusto quis incidunt exercitationem.,Activo,1950-11-08,Distancia,Vespertina
4481,17d11cb8-6944-11ed-b07a-0242ac1c0002,Ingeniería en Diseñador gráfico,Corrupti possimus laboriosam voluptatibus provident. Voluptates deserunt ea eos voluptate rem.,Activo,1975-06-05,Distancia,En linea
4482,17d11d26-6944-11ed-b07a-0242ac1c0002,Ingeniería en Ebanista,Quas magnam maiores eveniet quidem libero tempora temporibus. Sequi tempora vel nihil culpa adipisci saepe quia.,Activo,1947-09-30,Presencial,Intensiva
4483,17d11d94-6944-11ed-b07a-0242ac1c0002,Licenciatura en Electricista de obras,Nisi quibusdam quos consequatur quaerat excepturi. Placeat necessitatibus veritatis et. At quas voluptas quo incidunt error.,Inactivo,1951-04-26,Distancia,Matutina
4484,17d11e16-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico agropecuario,Nemo deleniti ullam reprehenderit officiis. Numquam eos commodi sit.,Inactivo,1950-08-18,En linea,Intensiva
4485,17d11e84-6944-11ed-b07a-0242ac1c0002,Ingeniería en Auxiliar de servicio de abordo,Facere omnis nemo ab rem nostrum vitae. Iste vero consequatur voluptate inventore aut rem.,Inactivo,1972-09-12,Presencial,Vespertina
4486,17d11ef2-6944-11ed-b07a-0242ac1c0002,Tecnología en Revisor y cobrador de los transportes públicos,Minus consequuntur ratione amet omnis consequuntur. Similique officia nulla perferendis sequi odio. Tenetur molestiae iusto a.,Inactivo,1949-12-26,Presencial,Intensiva
4487,17d11f56-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en ingeniería mecánica,Suscipit rem totam quos error. Atque laborum impedit sequi maxime facilis iste. Nulla iusto praesentium accusamus maxime tenetur.,Inactivo,1960-05-08,Presencial,En linea
4488,17d11fc4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en electrónica,Id nesciunt rem voluptatibus sapiente sint earum. Temporibus nisi debitis aliquam nesciunt. Quibusdam aperiam quae quaerat.,Activo,1973-06-01,En linea,En linea
4489,17d12032-6944-11ed-b07a-0242ac1c0002,Tecnología en Peón de obras públicas y mantenimiento,Molestias libero laudantium tenetur. Vitae expedita quo.,Inactivo,1962-08-26,En linea,Intensiva
4490,17d120aa-6944-11ed-b07a-0242ac1c0002,"Licenciatura en Operario de la conservación de frutas, legumbres y verduras",Ipsum quasi voluptate quasi eveniet sint possimus inventore.,Activo,1971-03-23,En linea,Intensiva
4491,17d12118-6944-11ed-b07a-0242ac1c0002,Licenciatura en Operador de máquinas para fabricar cemento y otros productos minerales,Qui enim hic soluta eum culpa atque.,Activo,1965-08-19,Distancia,En linea
4492,17d1217c-6944-11ed-b07a-0242ac1c0002,Tecnología en Auxiliar laico de las religión,Aspernatur similique dolores deserunt dolor sunt. Reprehenderit modi recusandae atque modi sapiente consequuntur. Perferendis facere laudantium a perferendis deserunt.,Activo,1944-11-24,En linea,Vespertina
4493,17d121ea-6944-11ed-b07a-0242ac1c0002,Tecnología en Deshollinador,Magnam aliquam pariatur deserunt vero veniam. Error quo ducimus amet necessitatibus provident iste nobis. Consectetur ad nulla tenetur necessitatibus assumenda.,Inactivo,1952-11-06,En linea,Vespertina
4494,17d1224e-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en aparatos de diagnóstico y tratamiento médico,Perferendis possimus qui reprehenderit. Eum occaecati et maiores.,Inactivo,1944-11-14,En linea,Matutina
4495,17d122bc-6944-11ed-b07a-0242ac1c0002,Tecnología en Cantante,Modi ab temporibus deleniti quo. Placeat maxime cumque quis consectetur placeat dolores. Assumenda iusto iste magnam amet.,Activo,1979-04-15,Presencial,En linea
4496,17d1232a-6944-11ed-b07a-0242ac1c0002,Licenciatura en Director de políticas y planificación,Illum nulla quasi impedit quod fugiat est. Voluptate autem eos voluptas distinctio perferendis similique. Sunt excepturi officiis aperiam voluptate deserunt.,Inactivo,1955-12-10,En linea,Vespertina
4497,17d1238e-6944-11ed-b07a-0242ac1c0002,Tecnología en Trabajador de cuidados personales en instituciones,Laudantium fugiat exercitationem doloribus atque sint at. Ipsum expedita blanditiis quas libero voluptates doloremque beatae.,Activo,1942-11-10,Distancia,Matutina
4498,17d123fc-6944-11ed-b07a-0242ac1c0002,Tecnología en Empleado del servicio de personal,Facilis similique omnis eos vel. Impedit rem necessitatibus maiores sunt.,Activo,1951-01-03,En linea,Intensiva
4499,17d12460-6944-11ed-b07a-0242ac1c0002,Ingeniería en Empleado de agencia de viajes,Omnis delectus corrupti dolore. Officia voluptas fuga numquam dolores.,Activo,1970-05-31,En linea,En linea
4500,17d124ce-6944-11ed-b07a-0242ac1c0002,"Ingeniería en Operador de máquinas de preparación de fibras, hilado y devanado",Quisquam cumque voluptatem facere nihil. Aspernatur inventore tempora itaque dolor.,Activo,1958-11-04,En linea,En linea
4501,17d12532-6944-11ed-b07a-0242ac1c0002,Tecnología en Secretario jurídicos,Ducimus fugiat asperiores a asperiores. Nihil qui odit molestiae doloremque temporibus reprehenderit eius. In quos earum ex.,Inactivo,1976-09-29,Distancia,En linea
4502,17d125a0-6944-11ed-b07a-0242ac1c0002,Tecnología en Ayudante de cocina,Accusantium nam distinctio voluptates. Fuga fuga deleniti quibusdam numquam voluptatibus laudantium commodi. Veniam cupiditate recusandae impedit ducimus consequuntur ea amet.,Activo,1957-12-25,Presencial,Intensiva
4503,17d1260e-6944-11ed-b07a-0242ac1c0002,Licenciatura en Físico,Laudantium eum quibusdam nobis corrupti adipisci. Nisi sunt reiciendis perferendis.,Activo,1950-08-11,En linea,Intensiva
4504,17d12672-6944-11ed-b07a-0242ac1c0002,Ingeniería en Agrónomo,Voluptatibus impedit aliquam odio aspernatur suscipit. Ullam assumenda pariatur atque explicabo veritatis maxime.,Activo,1973-05-25,En linea,Vespertina
4505,17d126e0-6944-11ed-b07a-0242ac1c0002,Licenciatura en Ayudante de ambulancia,Commodi odit illo in voluptate enim beatae. Libero vitae ipsam perspiciatis cum. Odit numquam non beatae quisquam quas reiciendis.,Inactivo,1944-06-01,Presencial,Matutina
4506,17d12744-6944-11ed-b07a-0242ac1c0002,Ingeniería en Peletero,Amet occaecati impedit cumque perspiciatis. Voluptatum repellendus dignissimos praesentium.,Activo,1949-04-01,En linea,Intensiva
4507,17d127b2-6944-11ed-b07a-0242ac1c0002,Licenciatura en Técnico de telecomunicaciones,Distinctio aspernatur beatae unde eveniet illum. Consequatur et laudantium totam itaque quia deleniti. Autem rem nam.,Inactivo,1966-05-29,Distancia,En linea
4508,17d12820-6944-11ed-b07a-0242ac1c0002,Licenciatura en Actuario,Quia fugit ab quos quaerat. Recusandae vel sequi atque animi aperiam odit amet.,Activo,1948-02-29,En linea,Matutina
4509,17d12884-6944-11ed-b07a-0242ac1c0002,Licenciatura en Ingeniero metalúrgico,Corporis corporis eos exercitationem consectetur magnam. Doloremque sit ex possimus.,Inactivo,1977-08-25,Distancia,Vespertina
4510,17d128f2-6944-11ed-b07a-0242ac1c0002,Ingeniería en Expendedor de gasolineras,Dicta culpa nostrum deserunt porro temporibus distinctio.,Activo,1952-07-04,En linea,Matutina
4511,17d12960-6944-11ed-b07a-0242ac1c0002,Ingeniería en Operador de instalaciones de refinación de petróleo y gas natural,Dolor dolore rerum. Occaecati quasi atque impedit saepe. Rem ea rerum modi.,Inactivo,1977-11-29,Distancia,Intensiva
4512,17d129c4-6944-11ed-b07a-0242ac1c0002,Licenciatura en Entrevistador de investigaciones de mercados,A porro illum officia accusamus tempora. Quas perferendis quaerat aliquam.,Inactivo,1968-02-17,Presencial,Matutina
4513,17d12a32-6944-11ed-b07a-0242ac1c0002,Licenciatura en Ingeniero mecánico,Labore qui ullam facere. Vel delectus ullam ut praesentium numquam. Veritatis sed consequuntur porro nisi.,Activo,1949-10-01,En linea,Intensiva
4514,17d12a96-6944-11ed-b07a-0242ac1c0002,Tecnología en Administrador de bases de datos,Ipsam tenetur inventore in aperiam. Necessitatibus omnis officiis.,Inactivo,1976-09-30,En linea,Intensiva
4515,17d12b04-6944-11ed-b07a-0242ac1c0002,Ingeniería en Dentista,Iusto libero delectus consequuntur fugiat. Sint perferendis quasi ut. Nam dicta nostrum nostrum ut iusto exercitationem.,Activo,1958-04-03,En linea,Vespertina
4516,17d12b72-6944-11ed-b07a-0242ac1c0002,Ingeniería en Sericultor,Repellat in delectus fugit.,Inactivo,1955-09-13,En linea,Vespertina
4517,17d12bea-6944-11ed-b07a-0242ac1c0002,Ingeniería en Prestamista,Doloribus consequuntur quibusdam aut excepturi nesciunt. Eligendi velit eius maxime neque repudiandae laborum.,Activo,1969-09-09,En linea,Matutina
4518,17d12c58-6944-11ed-b07a-0242ac1c0002,Tecnología en Médico general,Aliquam ipsam vero ipsa id distinctio explicabo labore. Tempore praesentium nostrum reiciendis aspernatur atque. Consequatur tenetur aperiam repudiandae dolorum.,Inactivo,1940-09-07,Distancia,En linea
4519,17d12cc6-6944-11ed-b07a-0242ac1c0002,Licenciatura en Inspector de la salud laboral,Itaque autem porro quis iste quibusdam explicabo.,Inactivo,1976-07-01,Presencial,Vespertina
4520,17d12d34-6944-11ed-b07a-0242ac1c0002,Tecnología en Delineante,Assumenda exercitationem perferendis voluptate alias iste.,Activo,1967-03-03,En linea,En linea
4521,17d12da2-6944-11ed-b07a-0242ac1c0002,Licenciatura en Director de servicios de tecnología de la información y las comunicaciones,Temporibus facilis minima hic porro dicta deserunt. Laudantium dolor repudiandae maiores nobis quos. Alias tempora fuga eveniet cupiditate enim.,Inactivo,1978-01-25,Presencial,Intensiva
4522,17d12e10-6944-11ed-b07a-0242ac1c0002,Licenciatura en Empleado de control de abastecimientos e inventario,Reprehenderit omnis repellat hic at dolores minima. Doloremque quidem officia exercitationem.,Inactivo,1941-05-26,Distancia,Vespertina
4523,17d12e74-6944-11ed-b07a-0242ac1c0002,Tecnología en Organizador de conferencias y eventos,Exercitationem harum consequuntur autem quod magnam. Molestias doloremque hic error.,Inactivo,1968-07-05,En linea,En linea
4524,17d12ee2-6944-11ed-b07a-0242ac1c0002,Tecnología en Especialista en políticas y servicios de personal,Iure beatae doloribus quisquam tenetur illo sequi. Nisi laboriosam deserunt doloribus quae mollitia.,Activo,1973-03-14,Presencial,Matutina
4525,17d12f46-6944-11ed-b07a-0242ac1c0002,Ingeniería en Especialista en políticas y servicios de personal,Sequi dolore minima commodi quae quaerat illum at. Sit atque expedita aliquid.,Inactivo,1970-12-16,Distancia,Matutina
4526,17d12fb4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Profesional de nivel medio de servicios estadísticos o matemáticos,Culpa tempora cum molestias maxime vitae qui. Omnis maiores praesentium debitis ipsa est mollitia.,Activo,1953-07-27,Distancia,Matutina
4527,17d13022-6944-11ed-b07a-0242ac1c0002,Tecnología en Escribiente público,Atque voluptate vero non maxime nihil provident ex. Temporibus autem temporibus maiores. Dignissimos magnam iusto minus.,Activo,1971-12-15,Presencial,Intensiva
4528,17d13090-6944-11ed-b07a-0242ac1c0002,Ingeniería en Practicante y asistente médico,Assumenda inventore similique cupiditate. Voluptas laboriosam tempora ipsam. Praesentium error amet beatae culpa.,Inactivo,1956-07-24,En linea,Intensiva
4529,17d130fe-6944-11ed-b07a-0242ac1c0002,Licenciatura en Vendedor de quioscos y de puestos de mercado,Incidunt quis dicta ea. Harum dignissimos optio beatae veniam dolorum nihil.,Activo,1962-09-30,Distancia,Intensiva
4530,17d1316c-6944-11ed-b07a-0242ac1c0002,Licenciatura en Director de publicidad y relaciones públicas,Quibusdam necessitatibus rerum maxime quam error ut architecto. Nemo culpa aperiam dolores atque reiciendis quas. Quibusdam doloribus debitis voluptatem dolores quae.,Activo,1956-09-27,Distancia,En linea
4531,17d131da-6944-11ed-b07a-0242ac1c0002,Licenciatura en Compositor,Recusandae expedita magni delectus nam reprehenderit. Ullam occaecati tenetur sit. Minima hic quaerat suscipit quia quos sint.,Activo,1951-08-08,En linea,Intensiva
4532,17d1325c-6944-11ed-b07a-0242ac1c0002,Licenciatura en Director de producción agropecuaria y silvicultura,Nam vitae iste iste. Quos eos expedita impedit nemo quam. Iste nesciunt consequuntur minima perferendis numquam atque.,Inactivo,1952-07-20,Presencial,Matutina
4533,17d132ca-6944-11ed-b07a-0242ac1c0002,Licenciatura en Cortador de vidrio,Adipisci sequi quaerat deleniti. Itaque magnam omnis ipsum impedit excepturi quisquam.,Activo,1964-05-04,En linea,Intensiva
4534,17d1332e-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en aparatos de diagnóstico y tratamiento médico,Tenetur voluptate deleniti error nemo quidem. Ipsum enim magni consequatur facilis quos.,Activo,1947-04-10,Distancia,En linea
4535,17d1339c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Antropólogo,Molestiae dolorem possimus unde.,Activo,1975-07-02,Distancia,Intensiva
4536,17d1340a-6944-11ed-b07a-0242ac1c0002,Ingeniería en Consignatario,Sint totam quisquam quibusdam. Corrupti enim sed tempore nesciunt at.,Inactivo,1956-05-19,En linea,En linea
4537,17d13478-6944-11ed-b07a-0242ac1c0002,Ingeniería en Trabajador agropecuario de subsistencia,Atque facilis consectetur aut nesciunt laudantium ex. Laboriosam iste aperiam dolores asperiores aliquid accusamus.,Inactivo,1952-07-26,En linea,En linea
