,id_cupo,fecha_aceptacion_cupo,hora_aceptacion_cupo,descripcion_cupo,tipo_cupo,estado_cupo
4018,dc305804-6943-11ed-8143-0242ac1c0002,2021-08-06,01:37:04,Illo repellat laborum quo.,NIVELACION,Activo
4019,dc305908-6943-11ed-8143-0242ac1c0002,2022-06-12,04:05:20,Molestiae praesentium officia iure corporis tenetur unde sint. Rerum laudantium quaerat est repellat repellendus. Est ipsum numquam.,NIVELACION,Activo
4020,dc3059c6-6943-11ed-8143-0242ac1c0002,2021-07-27,04:29:35,Consectetur ducimus quas rem voluptas. Magni delectus excepturi omnis expedita quos. Pariatur illo vitae est eos deleniti.,NIVELACION,Inactivo
4021,dc305a70-6943-11ed-8143-0242ac1c0002,2021-03-31,02:38:39,Maxime consequatur odio amet. Occaecati asperiores enim.,PRIMER NIVEL,Inactivo
4022,dc305b24-6943-11ed-8143-0242ac1c0002,2022-01-13,11:58:53,Asperiores in harum tempora. Distinctio vero fuga sequi. Minima pariatur ipsam nihil.,NIVELACION,Inactivo
4023,dc305bd8-6943-11ed-8143-0242ac1c0002,2022-11-24,07:16:07,Ratione quae perferendis veniam vero magni repellendus. Laudantium ad doloribus dolorem magni voluptas. Assumenda in corporis aliquid. Eaque sit recusandae explicabo ab blanditiis.,NIVELACION,Activo
4024,dc305c78-6943-11ed-8143-0242ac1c0002,2022-12-02,10:27:02,Exercitationem voluptatibus possimus porro animi voluptatibus natus. Voluptas fugiat dolor temporibus eos cum.,NIVELACION,Activo
4025,dc305d22-6943-11ed-8143-0242ac1c0002,2021-07-15,05:29:54,Enim ipsam atque veritatis consequuntur provident rem accusantium. Vero molestias iste ea minima sed recusandae aperiam. Veniam consectetur deserunt corrupti.,NIVELACION,Activo
4026,dc3062fe-6943-11ed-8143-0242ac1c0002,2021-02-16,10:42:16,Eveniet nesciunt tenetur consequuntur. Porro explicabo odit occaecati. Nostrum ex dolor totam suscipit recusandae.,PRIMER NIVEL,Inactivo
4027,dc30647a-6943-11ed-8143-0242ac1c0002,2021-09-22,06:55:44,Sunt a quaerat aspernatur impedit. Ullam reprehenderit voluptas excepturi culpa. Sunt cum cupiditate ratione non cum ipsam.,PRIMER NIVEL,Activo
4028,dc30654c-6943-11ed-8143-0242ac1c0002,2022-07-07,10:05:27,Nihil culpa nisi debitis.,PRIMER NIVEL,Activo
4029,dc30663c-6943-11ed-8143-0242ac1c0002,2021-11-22,19:13:39,Earum impedit minima magnam ipsam quae. Laudantium minus dicta nisi impedit deserunt temporibus.,NIVELACION,Activo
4030,dc3066fa-6943-11ed-8143-0242ac1c0002,2022-05-10,04:01:37,Id magni nobis est molestias accusantium in id. Eveniet rem facere est et sit eos enim. Id nulla impedit tempore.,NIVELACION,Inactivo
4031,dc3067ae-6943-11ed-8143-0242ac1c0002,2021-02-23,19:05:35,Rerum totam quam atque nostrum.,NIVELACION,Inactivo
4032,dc306862-6943-11ed-8143-0242ac1c0002,2022-01-11,08:55:15,Voluptate veniam pariatur sunt eius voluptatibus molestias sed. Inventore consequatur reprehenderit nisi dolore aspernatur ratione. Ipsum fuga culpa incidunt inventore tempore eius.,NIVELACION,Inactivo
4033,dc30690c-6943-11ed-8143-0242ac1c0002,2021-07-02,19:09:30,Adipisci velit error doloremque. Possimus non est. Iure sunt laudantium impedit eum recusandae.,PRIMER NIVEL,Inactivo
4034,dc3069a2-6943-11ed-8143-0242ac1c0002,2021-11-06,17:08:53,Quas asperiores hic. Ratione ut odio commodi accusantium. Delectus nemo voluptate aut doloribus.,PRIMER NIVEL,Inactivo
4035,dc306a38-6943-11ed-8143-0242ac1c0002,2021-06-15,23:55:39,Ratione voluptates repellendus officiis sint. Ad tenetur provident assumenda. Delectus nemo quasi.,NIVELACION,Activo
4036,dc306ae2-6943-11ed-8143-0242ac1c0002,2021-03-28,21:05:30,Ipsam harum possimus praesentium accusamus facilis eius quo. Nihil enim iste dolorem dolor totam assumenda.,PRIMER NIVEL,Inactivo
4037,dc306b82-6943-11ed-8143-0242ac1c0002,2022-12-05,06:01:21,Hic quia veritatis corporis. Vel culpa beatae adipisci. Iusto id necessitatibus temporibus. At qui voluptatem.,NIVELACION,Inactivo
4038,dc306c22-6943-11ed-8143-0242ac1c0002,2021-03-06,06:28:24,Esse quibusdam esse odit impedit. Et dolores maxime unde velit possimus est ipsam. Incidunt occaecati itaque culpa rerum exercitationem eveniet.,PRIMER NIVEL,Activo
4039,dc306ccc-6943-11ed-8143-0242ac1c0002,2021-06-12,08:34:24,Quibusdam quis ducimus amet alias labore dolore. Repellat odit voluptas corporis error dolor. Harum soluta dolorum inventore debitis architecto. Adipisci explicabo ipsa temporibus at atque officia.,NIVELACION,Inactivo
4040,dc306e20-6943-11ed-8143-0242ac1c0002,2022-06-14,03:37:42,Neque maiores accusamus. Eius in adipisci necessitatibus quos minima.,NIVELACION,Inactivo
4041,dc306eca-6943-11ed-8143-0242ac1c0002,2022-04-25,00:16:37,Possimus cumque eos. Dolor ex mollitia nobis. Provident culpa reiciendis nihil corrupti mollitia. Voluptatum molestiae natus exercitationem enim.,PRIMER NIVEL,Inactivo
4042,dc306f74-6943-11ed-8143-0242ac1c0002,2021-02-12,10:42:05,Itaque nostrum impedit optio non error laborum. Ullam totam adipisci vel. Quidem optio laudantium enim commodi voluptas voluptas.,NIVELACION,Activo
4043,dc307028-6943-11ed-8143-0242ac1c0002,2022-06-16,21:38:33,Fuga quidem dolorem dolorem quis odio blanditiis ipsum. Quos culpa voluptates alias quae omnis. Debitis totam aut rem.,NIVELACION,Activo
4044,dc3070dc-6943-11ed-8143-0242ac1c0002,2022-08-06,20:08:41,Id ullam nulla atque ipsa quos nemo. Deleniti placeat eveniet cumque beatae quisquam excepturi.,NIVELACION,Activo
4045,dc307190-6943-11ed-8143-0242ac1c0002,2021-01-31,19:19:28,Magnam magnam sunt corporis dolorem voluptas suscipit. Quod sequi accusantium illum aperiam fugiat corrupti veniam. Soluta dolore provident ipsa libero quos.,PRIMER NIVEL,Inactivo
4046,dc307244-6943-11ed-8143-0242ac1c0002,2021-12-22,22:48:37,Cupiditate ab praesentium nihil similique veniam. Porro at unde tempore nisi. Eos rem iure doloribus.,PRIMER NIVEL,Activo
4047,dc3072f8-6943-11ed-8143-0242ac1c0002,2022-11-05,15:12:39,Molestiae dolorum ea quas tempora nisi. Nihil reprehenderit similique molestiae autem architecto. Dignissimos delectus consectetur minus autem aut odio.,PRIMER NIVEL,Activo
4048,dc3073b6-6943-11ed-8143-0242ac1c0002,2022-07-31,18:42:31,Totam ex laborum quam ducimus odio pariatur. Animi corrupti quibusdam aut corrupti culpa quas aut. Sed atque dicta et optio.,NIVELACION,Inactivo
4049,dc307460-6943-11ed-8143-0242ac1c0002,2022-12-09,09:38:21,Dolore voluptatum odit quas. Ipsum magnam consequatur voluptatem sed at magni.,NIVELACION,Activo
4050,dc30751e-6943-11ed-8143-0242ac1c0002,2022-05-01,06:29:09,Assumenda quibusdam voluptates voluptates in minima voluptatum molestiae. Explicabo ab id amet dicta minima.,NIVELACION,Activo
4051,dc3075d2-6943-11ed-8143-0242ac1c0002,2021-07-27,01:26:44,Doloribus inventore minima nulla numquam. Ab dolores dignissimos velit ratione soluta ad.,PRIMER NIVEL,Activo
4052,dc307686-6943-11ed-8143-0242ac1c0002,2021-08-24,16:37:03,Sapiente eum neque. Sunt ex architecto illum amet. Qui dolore fugit qui magni illo vero. Aliquid cum aspernatur neque pariatur velit.,PRIMER NIVEL,Inactivo
4053,dc307744-6943-11ed-8143-0242ac1c0002,2021-12-03,16:00:54,Impedit saepe repellendus animi mollitia fugit rem ipsum. Cum eum delectus.,NIVELACION,Activo
4054,dc307802-6943-11ed-8143-0242ac1c0002,2021-11-04,17:54:15,Nostrum error maxime corrupti adipisci. Distinctio aliquid quod cum. Incidunt in sed optio.,NIVELACION,Inactivo
4055,dc3078ac-6943-11ed-8143-0242ac1c0002,2021-09-14,16:22:24,Error at neque enim repudiandae dolor. Saepe molestias dolor ex possimus.,PRIMER NIVEL,Activo
4056,dc307960-6943-11ed-8143-0242ac1c0002,2021-07-23,23:24:40,Quibusdam earum debitis amet explicabo. Laborum eius neque commodi dignissimos.,PRIMER NIVEL,Activo
4057,dc307a14-6943-11ed-8143-0242ac1c0002,2022-05-11,20:28:19,Ducimus ipsa fuga delectus itaque velit. Doloremque molestias consectetur illo.,NIVELACION,Inactivo
4058,dc307ac8-6943-11ed-8143-0242ac1c0002,2021-04-15,07:21:11,Molestias molestias unde ullam modi odit a.,NIVELACION,Activo
4059,dc307b72-6943-11ed-8143-0242ac1c0002,2021-06-21,21:49:00,Atque cum fugit eos perferendis minus. Magnam dicta sed placeat id odit ea. Libero expedita eius ipsum.,NIVELACION,Inactivo
4060,dc307eec-6943-11ed-8143-0242ac1c0002,2022-01-16,10:00:32,Magnam doloremque enim qui nulla dicta. Cumque pariatur accusamus doloribus atque quis.,PRIMER NIVEL,Activo
4061,dc308284-6943-11ed-8143-0242ac1c0002,2021-06-03,11:59:22,Accusantium excepturi occaecati quo. Doloribus alias occaecati nemo facilis cum quibusdam. Omnis alias iure repellat.,PRIMER NIVEL,Activo
4062,dc3084c8-6943-11ed-8143-0242ac1c0002,2021-10-24,14:42:38,Ea deleniti non voluptatibus incidunt ullam blanditiis amet. Quo magnam occaecati. Repudiandae quia maxime odit ipsa eveniet officia. Dolores id reiciendis.,PRIMER NIVEL,Inactivo
4063,dc308662-6943-11ed-8143-0242ac1c0002,2021-03-04,11:23:39,Fugiat adipisci maxime necessitatibus ratione sapiente atque labore. Amet incidunt quo ut quidem repellendus rem. Aspernatur officiis cumque.,PRIMER NIVEL,Activo
4064,dc30873e-6943-11ed-8143-0242ac1c0002,2022-12-18,22:33:32,Eaque fugiat sit sit sunt. Maxime consequatur harum officia.,NIVELACION,Activo
4065,dc3087fc-6943-11ed-8143-0242ac1c0002,2022-05-07,21:13:17,Molestiae dolores iure eligendi corporis. Odit voluptatum magnam aperiam. Est quae explicabo dolorum.,NIVELACION,Activo
4066,dc3088f6-6943-11ed-8143-0242ac1c0002,2022-02-09,13:34:51,Culpa necessitatibus ut repellendus occaecati ipsam qui repellendus. Excepturi ut eum error ipsum in.,PRIMER NIVEL,Activo
4067,dc3089aa-6943-11ed-8143-0242ac1c0002,2022-12-24,21:28:16,Rem tempora facilis rem. Itaque laboriosam aliquid illum dicta labore. Corporis provident voluptates aliquid unde architecto magni.,NIVELACION,Activo
4068,dc308a68-6943-11ed-8143-0242ac1c0002,2022-08-26,08:33:41,Accusantium rerum aspernatur minima est quasi facere. Eos officiis quos temporibus recusandae assumenda facere repellat.,NIVELACION,Activo
4069,dc308b1c-6943-11ed-8143-0242ac1c0002,2022-10-05,20:12:46,Inventore totam ab accusantium quaerat. Dolor similique culpa iure perferendis.,PRIMER NIVEL,Activo
4070,dc308bd0-6943-11ed-8143-0242ac1c0002,2022-10-23,16:34:43,A consequatur sapiente debitis quia odio iste.,NIVELACION,Activo
4071,dc308c8e-6943-11ed-8143-0242ac1c0002,2021-12-08,16:51:45,Minus mollitia ratione rem iure expedita. Quam a suscipit optio. Fugiat consequuntur sapiente.,PRIMER NIVEL,Activo
4072,dc308d4c-6943-11ed-8143-0242ac1c0002,2022-09-09,23:21:53,Blanditiis quod dolorem doloremque rem. Cupiditate sed beatae consequatur. Nobis sit laborum suscipit est dolorem nesciunt.,NIVELACION,Inactivo
4073,dc308e0a-6943-11ed-8143-0242ac1c0002,2021-04-01,18:38:11,Perferendis quos inventore. Explicabo et libero molestiae laudantium velit tempora. Repellendus doloremque eos ratione error. Aliquam excepturi similique.,PRIMER NIVEL,Inactivo
4074,dc308ec8-6943-11ed-8143-0242ac1c0002,2021-10-23,21:16:28,Nam necessitatibus eius officiis excepturi. Ducimus quos eos repudiandae illum aliquam quis. Tempora recusandae necessitatibus vero dicta corporis. Laborum enim labore nemo porro.,NIVELACION,Activo
4075,dc308f86-6943-11ed-8143-0242ac1c0002,2022-03-21,11:35:27,Nesciunt voluptate quam aut explicabo nam. Iure exercitationem officia illum quae. Ratione consequatur quis dolore aut tempora assumenda.,NIVELACION,Activo
4076,dc30904e-6943-11ed-8143-0242ac1c0002,2021-03-06,10:15:14,Tenetur dicta recusandae odio iusto.,NIVELACION,Inactivo
4077,dc30910c-6943-11ed-8143-0242ac1c0002,2021-11-09,22:13:31,Porro debitis deserunt non similique dignissimos occaecati. Libero dolore facere.,PRIMER NIVEL,Inactivo
4078,dc3091ca-6943-11ed-8143-0242ac1c0002,2022-09-05,17:02:30,Ex iure non.,NIVELACION,Inactivo
4079,dc3092c4-6943-11ed-8143-0242ac1c0002,2022-06-04,04:32:14,Saepe dignissimos nostrum quasi vel atque veniam. Similique corrupti fuga accusamus.,NIVELACION,Inactivo
4080,dc309378-6943-11ed-8143-0242ac1c0002,2021-10-01,12:12:03,Nobis amet ipsam veniam voluptate. Optio minima totam voluptatibus perferendis ea possimus.,PRIMER NIVEL,Inactivo
4081,dc309440-6943-11ed-8143-0242ac1c0002,2022-05-30,09:03:01,Et ut nobis. Blanditiis odio vitae quos sapiente adipisci.,PRIMER NIVEL,Activo
4082,dc30953a-6943-11ed-8143-0242ac1c0002,2022-11-13,00:03:42,Quos molestias doloremque alias praesentium. Quas eligendi ipsum reprehenderit enim cum. Illum hic asperiores aspernatur officiis dolorum libero.,NIVELACION,Activo
4083,dc3095f8-6943-11ed-8143-0242ac1c0002,2021-05-25,13:59:14,Eos ad natus dicta voluptates placeat architecto pariatur. Vitae quis in architecto veritatis maiores. Dolore dolorum repellat quas recusandae velit. Assumenda velit laudantium odit ea qui.,NIVELACION,Activo
4084,dc3096b6-6943-11ed-8143-0242ac1c0002,2021-04-20,13:58:33,Quos ut sunt doloremque reprehenderit quas debitis. Totam est praesentium a corporis.,PRIMER NIVEL,Activo
4085,dc30976a-6943-11ed-8143-0242ac1c0002,2022-11-01,06:49:19,Iste a aspernatur error. Illo vel doloribus expedita culpa magni veritatis asperiores.,NIVELACION,Activo
4086,dc309814-6943-11ed-8143-0242ac1c0002,2022-11-19,06:06:40,Amet repellat officia nulla maxime sed. Enim voluptatum expedita architecto. Consequuntur dignissimos dolorem alias assumenda quidem.,PRIMER NIVEL,Activo
4087,dc3098be-6943-11ed-8143-0242ac1c0002,2021-11-05,12:45:11,Dolorem veritatis laborum explicabo animi. Et asperiores voluptate autem quasi ullam. Rerum pariatur assumenda nesciunt eius magni itaque perferendis. Reprehenderit possimus sit quasi.,NIVELACION,Activo
4088,dc30997c-6943-11ed-8143-0242ac1c0002,2021-06-28,13:28:36,Corporis ullam maiores dolor deserunt ad. Eveniet quasi a laborum sed occaecati veritatis quos.,PRIMER NIVEL,Activo
4089,dc309a44-6943-11ed-8143-0242ac1c0002,2021-06-22,11:07:31,Perspiciatis molestiae sint expedita. Ipsa numquam quisquam praesentium ducimus quis voluptatem. Odit minus ea.,PRIMER NIVEL,Inactivo
4090,dc309aee-6943-11ed-8143-0242ac1c0002,2022-10-30,13:18:35,Eius dolor enim sequi.,NIVELACION,Activo
4091,dc309b98-6943-11ed-8143-0242ac1c0002,2021-05-25,12:37:34,Optio aliquam molestiae nisi iure saepe. Ratione nam odit assumenda veritatis aut. Vel natus pariatur aut reprehenderit aliquid minima.,PRIMER NIVEL,Activo
4092,dc309c56-6943-11ed-8143-0242ac1c0002,2022-07-19,10:04:01,Voluptas officia quam ut labore nisi laudantium. Aspernatur dignissimos hic cum tenetur fuga nihil reprehenderit.,PRIMER NIVEL,Activo
4093,dc309d1e-6943-11ed-8143-0242ac1c0002,2021-10-26,01:10:18,Dolorem inventore sint ea nesciunt numquam. Adipisci laboriosam modi doloribus nulla. Explicabo maiores vitae magnam.,PRIMER NIVEL,Activo
4094,dc309dd2-6943-11ed-8143-0242ac1c0002,2022-02-15,02:36:22,Minus suscipit consequuntur vel. Voluptatibus occaecati quidem magni facilis. Earum quas ipsum eum error modi excepturi.,PRIMER NIVEL,Activo
4095,dc309e90-6943-11ed-8143-0242ac1c0002,2021-05-22,12:44:43,Eligendi at alias distinctio nihil veniam facilis. Iure voluptatibus maxime rem nisi.,PRIMER NIVEL,Inactivo
4096,dc309f4e-6943-11ed-8143-0242ac1c0002,2021-02-05,12:52:07,Nam magni dignissimos hic vitae hic. Illo nulla incidunt et architecto.,PRIMER NIVEL,Activo
4097,dc30a00c-6943-11ed-8143-0242ac1c0002,2021-01-29,18:56:37,Neque suscipit expedita quibusdam amet porro. Culpa sapiente quasi assumenda tempore vel hic nisi.,NIVELACION,Activo
4098,dc30a0d4-6943-11ed-8143-0242ac1c0002,2022-01-30,10:44:04,Autem dolor doloribus praesentium id consequatur nam. Omnis quis pariatur sint dignissimos molestiae sapiente. Voluptatem necessitatibus unde nostrum repudiandae. Dolorem velit atque ad saepe odio.,NIVELACION,Activo
4099,dc30a188-6943-11ed-8143-0242ac1c0002,2021-12-01,05:16:38,Reiciendis ipsam tempora quae qui recusandae accusantium. A alias dolorem ipsa.,NIVELACION,Activo
4100,dc30a23c-6943-11ed-8143-0242ac1c0002,2021-08-19,12:58:45,Nostrum quisquam laudantium optio ex commodi. Error enim corporis enim. Accusamus officia voluptatibus molestiae laborum ipsum in magni.,NIVELACION,Inactivo
4101,dc30a2f0-6943-11ed-8143-0242ac1c0002,2021-06-08,12:29:16,Quaerat quod delectus veniam aliquid doloremque. Delectus officiis magni aliquid tempora ab.,NIVELACION,Inactivo
4102,dc30a3a4-6943-11ed-8143-0242ac1c0002,2021-03-18,19:31:44,Necessitatibus accusantium maxime ex provident quasi. Quae inventore temporibus ab sequi. Itaque rem minima.,NIVELACION,Inactivo
4103,dc30a46c-6943-11ed-8143-0242ac1c0002,2021-10-20,06:58:00,Saepe amet error error aliquam illum.,NIVELACION,Inactivo
4104,dc30a53e-6943-11ed-8143-0242ac1c0002,2021-11-23,17:59:35,Aliquam odio distinctio. Sint ex illo aperiam magnam placeat sapiente.,PRIMER NIVEL,Activo
4105,dc30a5fc-6943-11ed-8143-0242ac1c0002,2021-12-01,16:46:31,Debitis quis quos consequatur perspiciatis a doloribus. Quibusdam assumenda excepturi voluptas sunt. Labore omnis assumenda. Quasi iure deserunt et aliquam.,NIVELACION,Activo
4106,dc30a6ba-6943-11ed-8143-0242ac1c0002,2022-04-19,02:53:45,Sed voluptatibus iusto officia reiciendis. Ratione iusto aliquam neque corporis iusto maxime. Porro repellendus suscipit illo in itaque harum dicta.,NIVELACION,Inactivo
4107,dc30a778-6943-11ed-8143-0242ac1c0002,2022-02-12,07:46:17,Dolorem asperiores nisi id blanditiis deserunt natus. Impedit a velit eum inventore. Commodi incidunt iure quasi odio.,PRIMER NIVEL,Activo
4108,dc30a840-6943-11ed-8143-0242ac1c0002,2022-09-30,06:31:41,Facere iusto perferendis assumenda ipsa laborum natus. Magni delectus ea hic.,PRIMER NIVEL,Inactivo
4109,dc30a8f4-6943-11ed-8143-0242ac1c0002,2021-07-22,16:26:44,Vel illo quasi nam nam numquam. In alias atque sapiente velit quasi.,PRIMER NIVEL,Activo
4110,dc30a99e-6943-11ed-8143-0242ac1c0002,2021-05-04,01:42:59,Dignissimos ratione iste dolores porro accusamus tenetur. Laboriosam repellat temporibus numquam veritatis ad. Animi dolores maxime cupiditate.,PRIMER NIVEL,Activo
4111,dc30aaca-6943-11ed-8143-0242ac1c0002,2022-03-21,21:47:40,Expedita similique tenetur sit expedita aspernatur. Accusamus doloribus dolore ullam cumque laudantium quidem nemo.,NIVELACION,Activo
4112,dc30ab7e-6943-11ed-8143-0242ac1c0002,2022-04-23,02:59:19,Reprehenderit minima cupiditate at quae. Doloremque dolorum magni.,NIVELACION,Inactivo
4113,dc30b07e-6943-11ed-8143-0242ac1c0002,2021-08-21,17:33:09,Sed deleniti nulla vel atque sed pariatur. Fugiat officia fugiat vitae velit maxime dignissimos. Et iure sint dolor explicabo rerum.,NIVELACION,Inactivo
4114,dc30b1c8-6943-11ed-8143-0242ac1c0002,2021-03-11,22:38:57,Voluptatibus nulla aliquid fugit assumenda similique accusamus minus. Et velit temporibus vitae dolor.,PRIMER NIVEL,Inactivo
4115,dc30b27c-6943-11ed-8143-0242ac1c0002,2022-02-07,11:35:31,Sunt at incidunt reprehenderit quae facere harum. Nobis dignissimos architecto perferendis at. Cupiditate debitis officia.,PRIMER NIVEL,Activo
4116,dc30b33a-6943-11ed-8143-0242ac1c0002,2021-06-21,16:02:26,Maiores alias quos earum esse nesciunt animi. Aspernatur a voluptatem voluptate.,PRIMER NIVEL,Activo
4117,dc30b402-6943-11ed-8143-0242ac1c0002,2021-02-25,06:38:03,Sit beatae eos velit assumenda non voluptates. Quo at illo.,NIVELACION,Inactivo
4118,dc30b4c0-6943-11ed-8143-0242ac1c0002,2022-10-09,12:15:56,Molestiae at architecto similique corrupti deleniti molestias. Quisquam cum alias id nemo consequuntur.,NIVELACION,Inactivo
4119,dc30b574-6943-11ed-8143-0242ac1c0002,2022-04-12,03:37:33,Odio exercitationem esse delectus repudiandae delectus. Explicabo consequatur saepe hic voluptates itaque odit.,NIVELACION,Activo
4120,dc30b614-6943-11ed-8143-0242ac1c0002,2021-11-27,20:36:06,Reprehenderit dolore non assumenda. Quas asperiores repellendus autem ad. Quibusdam doloribus sapiente.,PRIMER NIVEL,Activo
4121,dc30b6c8-6943-11ed-8143-0242ac1c0002,2022-03-25,12:02:22,Eos natus quidem beatae dignissimos nemo. Perspiciatis veniam quo culpa rem neque autem totam. Voluptatibus optio maiores voluptatum nihil amet.,PRIMER NIVEL,Activo
4122,dc30b77c-6943-11ed-8143-0242ac1c0002,2022-01-07,05:47:34,Hic quibusdam modi molestias magnam deserunt enim cum. Consequuntur occaecati vel assumenda sed. Amet fugit porro sequi reiciendis tempora accusantium. Nulla quos tempore ratione magnam.,PRIMER NIVEL,Activo
4123,dc30b830-6943-11ed-8143-0242ac1c0002,2021-03-22,05:13:03,Cum praesentium necessitatibus consectetur ratione. Corporis quae pariatur voluptate aspernatur. Cupiditate porro porro quos.,PRIMER NIVEL,Inactivo
