,IdInsti,NomInstituto,CorreoInstituto,TelefonoInstituto,DescripcionInstituto,EstadoInstituto,URL
4568,f9bf61e4-6943-11ed-a9ab-0242ac1c0002,Instituto José Mari Martorell,josé mari.martorell@hotmail.com,0926117927,Adipisci enim consectetur quia veniam. Similique dignissimos eveniet aut dignissimos voluptas nemo.,Inactivo,universidadjosé marimartorell.com
4569,f9bf6270-6943-11ed-a9ab-0242ac1c0002,Instituto Georgina Amaya,georgina.amaya@hotmail.com,0946677131,Doloribus a officia molestias provident reprehenderit. Aliquid natus ad suscipit nesciunt natus.,Activo,universidadgeorginaamaya.com
4570,f9bf643c-6943-11ed-a9ab-0242ac1c0002,Instituto Pilar Amo,pilar.amo@hotmail.com,0912125184,Accusantium voluptatem quibusdam dignissimos quisquam. Sit nemo praesentium veritatis unde.,Inactivo,universidadpilaramo.com
4571,f9bf64aa-6943-11ed-a9ab-0242ac1c0002,Instituto Yolanda Berenguer,yolanda.berenguer@hotmail.com,0953741939,Soluta quo perspiciatis eos nam aliquid in. Labore mollitia maiores provident atque sed possimus. Vitae saepe tempore exercitationem at.,Activo,universidadyolandaberenguer.com
4572,f9bf64fa-6943-11ed-a9ab-0242ac1c0002,Instituto Amalia Gómez,amalia.gómez@hotmail.com,0930163083,Eaque nesciunt ducimus sequi. Eum voluptatibus tenetur assumenda aliquam maxime. Ad rerum nihil illo consectetur explicabo occaecati laudantium.,Inactivo,universidadamaliagómez.com
4573,f9bf6540-6943-11ed-a9ab-0242ac1c0002,Instituto Baltasar Gras,baltasar.gras@hotmail.com,0942949071,Sed minus hic debitis maxime consectetur ut. Consectetur placeat labore et unde. Tenetur eos labore ad porro est. Quam quam exercitationem itaque.,Activo,universidadbaltasargras.com
4574,f9bf6586-6943-11ed-a9ab-0242ac1c0002,Instituto Rafael Sebastián,rafael.sebastián@hotmail.com,0911698554,Hic animi voluptatum ullam minus dolorem modi cum. Iure voluptates quod asperiores quod. Deserunt molestiae velit accusamus veritatis.,Inactivo,universidadrafaelsebastián.com
4575,f9bf65cc-6943-11ed-a9ab-0242ac1c0002,Instituto Gabino Garzón,gabino.garzón@hotmail.com,0932914791,Iusto praesentium eos nobis quasi rerum nostrum. In suscipit aut ex quisquam dicta praesentium.,Inactivo,universidadgabinogarzón.com
4576,f9bf6612-6943-11ed-a9ab-0242ac1c0002,Instituto Saturnino Molina,saturnino.molina@hotmail.com,0996350549,Fuga porro explicabo corrupti suscipit minima temporibus. Quaerat excepturi sint optio.,Inactivo,universidadsaturninomolina.com
4577,f9bf664e-6943-11ed-a9ab-0242ac1c0002,Instituto Lucio Ródenas,lucio.ródenas@hotmail.com,0970301808,Voluptas molestiae minus quis omnis. Maiores porro necessitatibus ex sunt alias aliquid.,Activo,universidadlucioródenas.com
4578,f9bf6c70-6943-11ed-a9ab-0242ac1c0002,Instituto Eugenio Sierra,eugenio.sierra@hotmail.com,0935046728,Velit facere aspernatur odio voluptatem modi. Repellat blanditiis fugiat ut eum animi odit. Doloribus aperiam est necessitatibus.,Inactivo,universidadeugeniosierra.com
4579,f9bf6cd4-6943-11ed-a9ab-0242ac1c0002,Instituto Anabel Yuste,anabel.yuste@hotmail.com,0918833615,Debitis vero repudiandae quaerat. Eos sint explicabo doloremque.,Inactivo,universidadanabelyuste.com
4580,f9bf6d24-6943-11ed-a9ab-0242ac1c0002,Instituto Juanita Donoso,juanita.donoso@hotmail.com,0959766883,Vero quisquam nulla a. Labore error recusandae facere dolorem eligendi. Doloribus sed nulla.,Activo,universidadjuanitadonoso.com
4581,f9bf6d6a-6943-11ed-a9ab-0242ac1c0002,Instituto Jenny Fortuny,jenny.fortuny@hotmail.com,0906863441,Porro fugiat quis mollitia debitis animi vero. Veniam sunt facilis dolores repudiandae ipsum.,Inactivo,universidadjennyfortuny.com
4582,f9bf6da6-6943-11ed-a9ab-0242ac1c0002,Instituto Raquel Casado,raquel.casado@hotmail.com,0917187049,Dignissimos et officiis ratione qui molestiae eligendi. Veritatis laboriosam alias sequi optio expedita. Alias beatae voluptate.,Activo,universidadraquelcasado.com
4583,f9bf6dec-6943-11ed-a9ab-0242ac1c0002,Instituto Jose Miguel Alvarado,jose miguel.alvarado@hotmail.com,0954535023,Exercitationem quibusdam sapiente at laudantium. Nesciunt sit illum minima. Nihil voluptate doloremque necessitatibus facilis architecto magnam.,Activo,universidadjose miguelalvarado.com
4584,f9bf6e32-6943-11ed-a9ab-0242ac1c0002,Instituto Juan Luis Perera,juan luis.perera@hotmail.com,0966754175,Dicta numquam vel praesentium officiis laboriosam officia optio. Cupiditate molestiae quod quo blanditiis sunt ex.,Activo,universidadjuan luisperera.com
4585,f9bf6e78-6943-11ed-a9ab-0242ac1c0002,Instituto Fabricio Laguna,fabricio.laguna@hotmail.com,0985884431,Dicta iste eligendi molestias consectetur nobis itaque ullam. Rerum omnis eligendi. Non quam est sequi facere dolorum.,Activo,universidadfabriciolaguna.com
4586,f9bf6ebe-6943-11ed-a9ab-0242ac1c0002,Instituto Úrsula Pou,úrsula.pou@hotmail.com,0945292095,Consequatur doloremque veniam dolorem. Exercitationem porro nemo itaque earum hic suscipit. Expedita voluptatibus temporibus doloremque.,Activo,universidadúrsulapou.com
4587,f9bf6f04-6943-11ed-a9ab-0242ac1c0002,Instituto Baldomero Herrera,baldomero.herrera@hotmail.com,0981126298,Doloremque ratione nostrum necessitatibus illum nostrum molestias in. Eum eius perspiciatis neque optio.,Activo,universidadbaldomeroherrera.com
4588,f9bf6f68-6943-11ed-a9ab-0242ac1c0002,Instituto María Pilar Delgado,maría pilar.delgado@hotmail.com,0918741998,Quam voluptatem possimus corporis. Porro ad explicabo quod explicabo odit ducimus possimus. Ipsum adipisci magnam unde.,Activo,universidadmaría pilardelgado.com
4589,f9bf6fb8-6943-11ed-a9ab-0242ac1c0002,Instituto Modesta Franch,modesta.franch@hotmail.com,0957464549,Pariatur cum totam minima dolor nisi odit quidem. Harum aspernatur fugiat eveniet tempore. Quisquam nam delectus.,Activo,universidadmodestafranch.com
4590,f9bf6ffe-6943-11ed-a9ab-0242ac1c0002,Instituto Bernabé Querol,bernabé.querol@hotmail.com,0978629498,Beatae dicta eum sed voluptate aliquid odit quis. Eum quo earum voluptates alias corporis. Omnis laboriosam repudiandae aliquid.,Activo,universidadbernabéquerol.com
4591,f9bf7044-6943-11ed-a9ab-0242ac1c0002,Instituto Milagros Gomila,milagros.gomila@hotmail.com,0991331536,Dolore nesciunt vel. Esse eveniet sapiente. Cum sequi veritatis hic.,Inactivo,universidadmilagrosgomila.com
4592,f9bf7080-6943-11ed-a9ab-0242ac1c0002,Instituto Sara Pedraza,sara.pedraza@hotmail.com,0938714905,Quis saepe rerum eaque. Dignissimos aliquam illo nihil.,Activo,universidadsarapedraza.com
4593,f9bf70c6-6943-11ed-a9ab-0242ac1c0002,Instituto Apolinar Ortiz,apolinar.ortiz@hotmail.com,0942458858,Excepturi numquam itaque officia quis minima. Delectus culpa sint esse.,Activo,universidadapolinarortiz.com
4594,f9bf710c-6943-11ed-a9ab-0242ac1c0002,Instituto Manuela Bejarano,manuela.bejarano@hotmail.com,0911722327,Porro illum cum. Sint nesciunt optio optio asperiores doloremque. Quae culpa quod dolor officia animi.,Activo,universidadmanuelabejarano.com
4595,f9bf7152-6943-11ed-a9ab-0242ac1c0002,Instituto Manu Cañas,manu.cañas@hotmail.com,0956820032,Et dolorem natus. Occaecati deserunt harum culpa libero.,Inactivo,universidadmanucañas.com
4596,f9bf718e-6943-11ed-a9ab-0242ac1c0002,Instituto Javi Diez,javi.diez@hotmail.com,0917720314,Architecto corrupti aliquam modi quo minima voluptates ducimus. Aliquam cupiditate veniam minima minima repudiandae. Illo a dolorem nulla.,Inactivo,universidadjavidiez.com
4597,f9bf71d4-6943-11ed-a9ab-0242ac1c0002,Instituto África Jáuregui,áfrica.jáuregui@hotmail.com,0980428783,In tempora ut excepturi sequi. Maxime dolorum eius expedita in. Doloribus sit blanditiis delectus.,Activo,universidadáfricajáuregui.com
4598,f9bf721a-6943-11ed-a9ab-0242ac1c0002,Instituto Berta Blanch,berta.blanch@hotmail.com,0936997229,Aperiam eaque quidem dolorum voluptates. Minima expedita itaque sit.,Activo,universidadbertablanch.com
4599,f9bf7260-6943-11ed-a9ab-0242ac1c0002,Instituto Ani Portero,ani.portero@hotmail.com,0900610331,Cumque voluptas sed beatae. Nostrum facilis tenetur animi assumenda hic voluptate.,Inactivo,universidadaniportero.com
4600,f9bf72a6-6943-11ed-a9ab-0242ac1c0002,Instituto Florentino Santamaría,florentino.santamaría@hotmail.com,0974479290,Laborum dignissimos delectus eaque laborum distinctio ea possimus. Animi veritatis nihil ipsa cupiditate tempore dolor. Praesentium deserunt reiciendis deleniti officiis corporis possimus.,Inactivo,universidadflorentinosantamaría.com
4601,f9bf72ec-6943-11ed-a9ab-0242ac1c0002,Instituto Graciana Camps,graciana.camps@hotmail.com,0914636556,Totam alias eum accusamus. Cumque ducimus dignissimos architecto nemo iste dolore. Nostrum veritatis culpa rem reprehenderit consequuntur. Temporibus dignissimos corrupti earum fugiat.,Activo,universidadgracianacamps.com
4602,f9bf7328-6943-11ed-a9ab-0242ac1c0002,Instituto Gala Galindo,gala.galindo@hotmail.com,0933256592,Fugiat inventore optio earum fuga quibusdam nam. Sequi suscipit hic eaque quis aut.,Inactivo,universidadgalagalindo.com
4603,f9bf736e-6943-11ed-a9ab-0242ac1c0002,Instituto Josué Losada,josué.losada@hotmail.com,0935803448,Quis quasi pariatur omnis.,Inactivo,universidadjosuélosada.com
4604,f9bf73b4-6943-11ed-a9ab-0242ac1c0002,Instituto Lupe Comas,lupe.comas@hotmail.com,0983033670,Laudantium aliquid inventore esse aliquam excepturi officiis labore. Omnis sequi temporibus non eos beatae. Dolores non minima dolores laborum occaecati odit.,Inactivo,universidadlupecomas.com
4605,f9bf73f0-6943-11ed-a9ab-0242ac1c0002,Instituto Inocencio Peinado,inocencio.peinado@hotmail.com,0947037093,Quam impedit veritatis illo consequatur. Nostrum illum assumenda dolores exercitationem.,Inactivo,universidadinocenciopeinado.com
4606,f9bf7436-6943-11ed-a9ab-0242ac1c0002,Instituto María Belén Jáuregui,maría belén.jáuregui@hotmail.com,0913279253,Nam voluptatibus quaerat doloribus. Quaerat porro magnam.,Activo,universidadmaría belénjáuregui.com
4607,f9bf747c-6943-11ed-a9ab-0242ac1c0002,Instituto Teófila Pallarès,teófila.pallarès@hotmail.com,0978030492,Laboriosam voluptas atque nobis. Eaque nam repellat natus fuga a eveniet provident. Fuga eligendi dolores laboriosam.,Inactivo,universidadteófilapallarès.com
4608,f9bf74c2-6943-11ed-a9ab-0242ac1c0002,Instituto Julie Taboada,julie.taboada@hotmail.com,0954201115,Neque numquam ad assumenda distinctio. Magni eius aspernatur ex enim soluta alias.,Inactivo,universidadjulietaboada.com
4609,f9bf751c-6943-11ed-a9ab-0242ac1c0002,Instituto Laura Vaquero,laura.vaquero@hotmail.com,0977546634,Rerum voluptatum provident eius quia molestias esse soluta. Aut labore eligendi iusto sunt tempora laboriosam. Vero explicabo harum nisi. Quisquam aperiam quibusdam autem reprehenderit doloremque non.,Inactivo,universidadlauravaquero.com
4610,f9bf7562-6943-11ed-a9ab-0242ac1c0002,Instituto Martín Tudela,martín.tudela@hotmail.com,0946219046,Explicabo pariatur autem ipsum expedita. Ab amet molestiae numquam doloribus omnis.,Activo,universidadmartíntudela.com
4611,f9bf759e-6943-11ed-a9ab-0242ac1c0002,Instituto Ana Ferreras,ana.ferreras@hotmail.com,0925783186,Illo aperiam error quibusdam quis. Eos explicabo cum explicabo.,Activo,universidadanaferreras.com
4612,f9bf75e4-6943-11ed-a9ab-0242ac1c0002,Instituto Florentino Pastor,florentino.pastor@hotmail.com,0977606190,Fuga dolorum facere reprehenderit adipisci libero.,Inactivo,universidadflorentinopastor.com
4613,f9bf762a-6943-11ed-a9ab-0242ac1c0002,Instituto Brunilda Revilla,brunilda.revilla@hotmail.com,0917029887,Dolores sed soluta consequatur accusantium. Et sapiente asperiores quaerat vitae fugiat ea. Sint sapiente officiis veniam dignissimos.,Inactivo,universidadbrunildarevilla.com
4614,f9bf7670-6943-11ed-a9ab-0242ac1c0002,Instituto Chelo Parejo,chelo.parejo@hotmail.com,0983352408,Quis perferendis voluptates magnam doloremque voluptas. Et recusandae voluptate nemo non eaque optio et.,Activo,universidadcheloparejo.com
4615,f9bf76ac-6943-11ed-a9ab-0242ac1c0002,Instituto Emigdio Iriarte,emigdio.iriarte@hotmail.com,0984864384,Recusandae laborum impedit nemo omnis. Consequatur exercitationem quos nam. Unde sed quaerat cumque maxime adipisci. Eos minima libero neque possimus nemo suscipit aspernatur.,Activo,universidademigdioiriarte.com
4616,f9bf76f2-6943-11ed-a9ab-0242ac1c0002,Instituto Javiera Cabo,javiera.cabo@hotmail.com,0919378507,Laborum nihil sapiente illum quam. Labore quasi temporibus tempora nemo omnis occaecati. Voluptates tempora delectus sequi iusto esse.,Inactivo,universidadjavieracabo.com
4617,f9bf7738-6943-11ed-a9ab-0242ac1c0002,Instituto Consuela Ferrándiz,consuela.ferrándiz@hotmail.com,0996305657,Beatae fuga minima explicabo vero quas. Voluptate blanditiis iste quia dolor quod ipsum.,Activo,universidadconsuelaferrándiz.com
4618,f9bf7774-6943-11ed-a9ab-0242ac1c0002,Instituto Guadalupe Llabrés,guadalupe.llabrés@hotmail.com,0955196367,Fuga eaque illum officiis occaecati fugiat neque modi. Accusamus similique tenetur voluptate assumenda aliquid. Ab quaerat magni.,Inactivo,universidadguadalupellabrés.com
4619,f9bf77ba-6943-11ed-a9ab-0242ac1c0002,Instituto Moreno Montes,moreno.montes@hotmail.com,0954439216,Corrupti vitae debitis. Harum harum eius vero maiores. Fuga voluptatum quaerat qui facilis sequi quo voluptatem.,Inactivo,universidadmorenomontes.com
4620,f9bf780a-6943-11ed-a9ab-0242ac1c0002,Instituto Tamara Hoz,tamara.hoz@hotmail.com,0998289047,Aliquid facilis laborum unde deserunt adipisci neque unde.,Inactivo,universidadtamarahoz.com
4621,f9bf7850-6943-11ed-a9ab-0242ac1c0002,Instituto Yago Maldonado,yago.maldonado@hotmail.com,0901572583,Tenetur dicta neque magnam ut quibusdam fugit sequi.,Inactivo,universidadyagomaldonado.com
4622,f9bf7896-6943-11ed-a9ab-0242ac1c0002,Instituto Prudencio Benavides,prudencio.benavides@hotmail.com,0922677327,Dolorem cum repellat natus sapiente voluptates reiciendis. Repellat adipisci dolorum excepturi ex voluptatem. Vitae nam velit soluta sapiente.,Inactivo,universidadprudenciobenavides.com
4623,f9bf78dc-6943-11ed-a9ab-0242ac1c0002,Instituto María Carmen Pineda,maría carmen.pineda@hotmail.com,0986668414,Dolorum at deleniti repudiandae. Explicabo ratione inventore quam unde. Non consectetur quas placeat mollitia aut.,Inactivo,universidadmaría carmenpineda.com
4624,f9bf7922-6943-11ed-a9ab-0242ac1c0002,Instituto Ana Escalona,ana.escalona@hotmail.com,0935741609,Ea harum cum dolorem ad inventore.,Activo,universidadanaescalona.com
4625,f9bf795e-6943-11ed-a9ab-0242ac1c0002,Instituto Eusebia Medina,eusebia.medina@hotmail.com,0953744159,Cupiditate dolorum nesciunt. Sed odit suscipit. Tempore ut cupiditate illum dolorem veritatis.,Activo,universidadeusebiamedina.com
4626,f9bf79ae-6943-11ed-a9ab-0242ac1c0002,Instituto Albano Exposito,albano.exposito@hotmail.com,0970664920,Fugit distinctio ipsa dignissimos. Quasi beatae modi ratione magnam facere praesentium. Reiciendis perferendis ipsa.,Inactivo,universidadalbanoexposito.com
4627,f9bf79fe-6943-11ed-a9ab-0242ac1c0002,Instituto Inocencio Calderon,inocencio.calderon@hotmail.com,0989269310,Provident tempora occaecati deleniti expedita aliquam. Iusto cupiditate unde unde temporibus.,Inactivo,universidadinocenciocalderon.com
4628,f9bf7a44-6943-11ed-a9ab-0242ac1c0002,Instituto Cristina Cadenas,cristina.cadenas@hotmail.com,0973538659,Sunt cumque commodi minus mollitia totam dolorem. Labore quaerat dolorum magnam aut unde quidem.,Inactivo,universidadcristinacadenas.com
4629,f9bf7a8a-6943-11ed-a9ab-0242ac1c0002,Instituto Cristian Julián,cristian.julián@hotmail.com,0906248453,Quaerat saepe veniam illum quos. Cumque ea soluta magni eum accusamus quibusdam. Veritatis id esse recusandae beatae velit animi.,Inactivo,universidadcristianjulián.com
4630,f9bf7ae4-6943-11ed-a9ab-0242ac1c0002,Instituto Magdalena Vilanova,magdalena.vilanova@hotmail.com,0986398373,Ut velit consequuntur voluptatem magnam. Maiores optio magnam inventore eum.,Activo,universidadmagdalenavilanova.com
4631,f9bf7b2a-6943-11ed-a9ab-0242ac1c0002,Instituto Sonia Vera,sonia.vera@hotmail.com,0981032502,Temporibus totam numquam illum neque quo veniam. Expedita perspiciatis ratione consectetur eum atque expedita. Consequuntur quaerat esse laudantium adipisci ducimus blanditiis.,Inactivo,universidadsoniavera.com
4632,f9bf7b70-6943-11ed-a9ab-0242ac1c0002,Instituto Delfina Enríquez,delfina.enríquez@hotmail.com,0997285654,Quos dignissimos accusamus quod. Modi aspernatur aut iure. Neque pariatur adipisci rem.,Inactivo,universidaddelfinaenríquez.com
4633,f9bf7bb6-6943-11ed-a9ab-0242ac1c0002,Instituto Socorro Somoza,socorro.somoza@hotmail.com,0912189330,Iste sunt sunt autem quo. Culpa soluta a nostrum quis.,Inactivo,universidadsocorrosomoza.com
4634,f9bf7bfc-6943-11ed-a9ab-0242ac1c0002,Instituto Hortensia Gilabert,hortensia.gilabert@hotmail.com,0973543581,Pariatur est voluptatum sunt porro. Excepturi nesciunt harum alias consequuntur qui mollitia iure.,Activo,universidadhortensiagilabert.com
4635,f9bf7c38-6943-11ed-a9ab-0242ac1c0002,Instituto Fortunato Velasco,fortunato.velasco@hotmail.com,0941716910,Ipsam officia nulla similique officiis animi. Nobis magni nemo quaerat. Repellendus doloribus dolores beatae consequatur.,Inactivo,universidadfortunatovelasco.com
4636,f9bf7c7e-6943-11ed-a9ab-0242ac1c0002,Instituto Jenaro Vigil,jenaro.vigil@hotmail.com,0999138181,Est atque animi sint nobis quod. Inventore error labore id facilis facilis libero. Architecto repudiandae voluptates consectetur iusto odio corrupti.,Inactivo,universidadjenarovigil.com
4637,f9bf7cc4-6943-11ed-a9ab-0242ac1c0002,Instituto Teófila Alcaraz,teófila.alcaraz@hotmail.com,0906241430,Quis eligendi necessitatibus enim. Quis eius fugiat id aliquid dolores harum. Eaque nisi eaque delectus. Cum aspernatur quaerat impedit ducimus ad.,Activo,universidadteófilaalcaraz.com
4638,f9bf7d0a-6943-11ed-a9ab-0242ac1c0002,Instituto Bonifacio Madrigal,bonifacio.madrigal@hotmail.com,0922674618,Sit reiciendis quo voluptatem distinctio quae rem. Nemo occaecati occaecati error quasi. Animi rem non temporibus.,Inactivo,universidadbonifaciomadrigal.com
4639,f9bf7d50-6943-11ed-a9ab-0242ac1c0002,Instituto Encarnita Luís,encarnita.luís@hotmail.com,0967144619,Nam maxime ipsam. Quo laudantium repudiandae repellat.,Inactivo,universidadencarnitaluís.com
4640,f9bf7d8c-6943-11ed-a9ab-0242ac1c0002,Instituto Agapito Roda,agapito.roda@hotmail.com,0999476618,Enim quod nobis tempore. Reiciendis fugit fuga assumenda corporis id. Necessitatibus fuga necessitatibus praesentium perferendis.,Inactivo,universidadagapitoroda.com
4641,f9bf7dd2-6943-11ed-a9ab-0242ac1c0002,Instituto Javi Mercader,javi.mercader@hotmail.com,0982958421,Consectetur aperiam a ex dignissimos inventore veritatis perferendis. Molestiae id reprehenderit numquam. Aliquam aliquam laboriosam suscipit sit illum dolore.,Inactivo,universidadjavimercader.com
4642,f9bf7e18-6943-11ed-a9ab-0242ac1c0002,Instituto Daniela Iglesias,daniela.iglesias@hotmail.com,0993318661,Atque aliquid molestiae eaque. Expedita voluptas nesciunt.,Activo,universidaddanielaiglesias.com
